ID,GlobalUniqueIdentifier,ScientificName,Order,Locality,DecimalLatitude,DecimalLongitude,YearCollected,MonthCollected,DayCollected,Collector,CollectorNumber,Remarks,SamplingEventIdentifier,TimeObservationsStarted,DurationInHours,NumberOfObservers,ObservationCount,ObservationDate,CommonName,BreedingBirdAtlasCode
B9567,URN:NatureAlberta:ABATLAS2:3104-BCCH,Poecile atricapillus,Passeriformes,Akasu Lake,53.5,-111.837,2000,5,28,Rob Hughes,4643,,3104,15:00:00,0.75,1,1,May 28 2000 12:00AM,Black-capped Chickadee,H
B9568,URN:NatureAlberta:ABATLAS2:3104-CAGO,Branta canadensis,Anseriformes,Akasu Lake,53.5,-111.837,2000,5,28,Rob Hughes,4643,,3104,15:00:00,0.75,1,110,May 28 2000 12:00AM,Canada Goose,ON
B9569,URN:NatureAlberta:ABATLAS2:3142-CAGO,Branta canadensis,Anseriformes,Kinbrook Island Provincial Park,53.1388,-111.963,2000,5,17,Greg Wagner,4379,,3142,15:30:00,0.5,0,18,May 17 2000 12:00AM,Canada Goose,FL
B9570,URN:NatureAlberta:ABATLAS2:3186-CAGO,Branta canadensis,Anseriformes,Kimiwan Lake Point Count 4,55.7182,-116.882,2000,5,25,Terri MacKinnon,4290,,3186,06:00:00,0,0,1,May 25 2000 12:00AM,Canada Goose,X
B9571,URN:NatureAlberta:ABATLAS2:3189-BCCH,Poecile atricapillus,Passeriformes,Kimiwan Lake Point Count 7,55.7255,-116.873,2000,5,25,Terri MacKinnon,4290,,3189,06:00:00,0,0,1,May 25 2000 12:00AM,Black-capped Chickadee,X
B9572,URN:NatureAlberta:ABATLAS2:3230-CAGO,Branta canadensis,Anseriformes,Kimiwan Lake Point Count 9,55.7233,-116.862,2000,6,1,Terri MacKinnon,4290,,3230,06:00:00,0,0,1,Jun  1 2000 12:00AM,Canada Goose,X
B9573,URN:NatureAlberta:ABATLAS2:3233-CAGO,Branta canadensis,Anseriformes,Kimiwaqn Point Count 12,55.7831,-116.885,2000,6,1,Terri MacKinnon,4290,,3233,06:00:00,0,0,1,Jun  1 2000 12:00AM,Canada Goose,X
B9574,URN:NatureAlberta:ABATLAS2:3277-BCCH,Poecile atricapillus,Passeriformes,Kimiwan Lake Point Count 8,55.7233,-116.867,2000,6,14,Terri MacKinnon,4290,,3277,06:00:00,0,0,1,Jun 14 2000 12:00AM,Black-capped Chickadee,X
B9575,URN:NatureAlberta:ABATLAS2:3321-BCCH,Poecile atricapillus,Passeriformes,Kimiwan Lake Point Count 3,55.7172,-116.887,2000,8,15,Terri MacKinnon,4290,,3321,06:00:00,0,0,2,Aug 15 2000 12:00AM,Black-capped Chickadee,X
B9576,URN:NatureAlberta:ABATLAS2:3400-BCCH,Poecile atricapillus,Passeriformes,Middle of Switzer Park- Beaver Pond Area,53.4943,-117.807,2000,7,30,Rick Zroback,3969,,3400,12:00:00,3,0,3,Jul 30 2000 12:00AM,Black-capped Chickadee,X
B9577,URN:NatureAlberta:ABATLAS2:3403-BCCH,Poecile atricapillus,Passeriformes,Middle of Switzer Park- Beaver Pond Area,53.4943,-117.807,2000,7,15,Illo Harpe,3970,,3403,13:30:00,2,0,1,Jul 15 2000 12:00AM,Black-capped Chickadee,X
B9578,URN:NatureAlberta:ABATLAS2:3403-COLO,Gavia immer,Gaviiformes,Middle of Switzer Park- Beaver Pond Area,53.4943,-117.807,2000,7,15,Illo Harpe,3970,,3403,13:30:00,2,0,1,Jul 15 2000 12:00AM,Common Loon,X
B9579,URN:NatureAlberta:ABATLAS2:3403-GRJA,Perisoreus canadensis,Passeriformes,Middle of Switzer Park- Beaver Pond Area,53.4943,-117.807,2000,7,15,Illo Harpe,3970,,3403,13:30:00,2,0,2,Jul 15 2000 12:00AM,Gray Jay,X
B9580,URN:NatureAlberta:ABATLAS2:3444-COLO,Gavia immer,Gaviiformes,Hwy 36: # 631 to near Two Hills,53.7041,-111.74,2000,5,28,Rob Hughes,4643,,3444,15:45:00,1.25,1,1,May 28 2000 12:00AM,Common Loon,H
B9581,URN:NatureAlberta:ABATLAS2:3444-BCCH,Poecile atricapillus,Passeriformes,Hwy 36: # 631 to near Two Hills,53.7041,-111.74,2000,5,28,Rob Hughes,4643,,3444,15:45:00,1.25,1,2,May 28 2000 12:00AM,Black-capped Chickadee,H
B9582,URN:NatureAlberta:ABATLAS2:3444-CAGO,Branta canadensis,Anseriformes,Hwy 36: # 631 to near Two Hills,53.7041,-111.74,2000,5,28,Rob Hughes,4643,,3444,15:45:00,1.25,1,20,May 28 2000 12:00AM,Canada Goose,H
B9583,URN:NatureAlberta:ABATLAS2:3447-CAGO,Branta canadensis,Anseriformes,"Innisfree Area, SE 7-52-10-W4",53.4667,-111.383,2000,5,27,Marie Gorda,4001,,3447,06:00:00,10.5,0,30,May 27 2000 12:00AM,Canada Goose,X
B9584,URN:NatureAlberta:ABATLAS2:3491-BCCH,Poecile atricapillus,Passeriformes,Beauvais Lake Provincial Park,49.4139,-114.121,2000,5,1,,4031,,3491,06:00:00,3,9,7,May  1 2000 12:00AM,Black-capped Chickadee,X
B9585,URN:NatureAlberta:ABATLAS2:3491-CAGO,Branta canadensis,Anseriformes,Beauvais Lake Provincial Park,49.4139,-114.121,2000,5,1,,4031,,3491,06:00:00,3,9,15,May  1 2000 12:00AM,Canada Goose,X
B9586,URN:NatureAlberta:ABATLAS2:3491-GRJA,Perisoreus canadensis,Passeriformes,Beauvais Lake Provincial Park,49.4139,-114.121,2000,5,1,,4031,,3491,06:00:00,3,9,5,May  1 2000 12:00AM,Gray Jay,X
B9587,URN:NatureAlberta:ABATLAS2:3491-COLO,Gavia immer,Gaviiformes,Beauvais Lake Provincial Park,49.4139,-114.121,2000,5,1,,4031,,3491,06:00:00,3,9,2,May  1 2000 12:00AM,Common Loon,X
B9588,URN:NatureAlberta:ABATLAS2:3494-BCCH,Poecile atricapillus,Passeriformes,Lethbridge,49.6823,-112.84,2000,5,27,,4031,,3494,12:00:00,0,26,19,May 27 2000 12:00AM,Black-capped Chickadee,X
B9589,URN:NatureAlberta:ABATLAS2:3494-CAGO,Branta canadensis,Anseriformes,Lethbridge,49.6823,-112.84,2000,5,27,,4031,,3494,12:00:00,0,26,633,May 27 2000 12:00AM,Canada Goose,X
B9590,URN:NatureAlberta:ABATLAS2:4188-COLO,Gavia immer,Gaviiformes,Crane Lake,52.066,-114.476,2000,4,7,Lois Burkinshaw,5363,,4188,06:00:00,3,2,2,Apr  7 2000 12:00AM,Common Loon,X
B9591,URN:NatureAlberta:ABATLAS2:5613-GRJA,Perisoreus canadensis,Passeriformes,PN25,56.423,-114.973,2000,6,19,Don Weidl,9320,,5613,04:32:00,2.75,0,4,Jun 19 2000 12:00AM,Gray Jay,X
B9592,URN:NatureAlberta:ABATLAS2:5865-CAGO,Branta canadensis,Anseriformes,St. Paul Area,53.9838,-111.275,2000,4,26,Blair Rippin,5017,"2 pr. incubating, rest migrating",5865,14:00:00,2,0,15,Apr 26 2000 12:00AM,Canada Goose,X
B9593,URN:NatureAlberta:ABATLAS2:5871-BCCH,Poecile atricapillus,Passeriformes,St. Paul Area,53.9838,-111.275,2000,5,12,Blair Rippin,5017,,5871,08:00:00,2,0,1,May 12 2000 12:00AM,Black-capped Chickadee,X
B9594,URN:NatureAlberta:ABATLAS2:6475-BCCH,Poecile atricapillus,Passeriformes,Slave Lake,55.3087,-114.766,2000,2,25,Aaron A Lehman,6908,,6475,06:00:00,3,1,1,Feb 25 2000 12:00AM,Black-capped Chickadee,X
B9595,URN:NatureAlberta:ABATLAS2:6557-BCCH,Poecile atricapillus,Passeriformes,Slave Lake,55.3087,-114.766,2000,10,29,Aaron A Lehman,6908,,6557,09:00:00,8,1,1,Oct 29 2000 12:00AM,Black-capped Chickadee,X
B9596,URN:NatureAlberta:ABATLAS2:6563-BCCH,Poecile atricapillus,Passeriformes,Slave Lake,55.3087,-114.766,2000,12,19,Aaron A Lehman,6908,,6563,06:00:00,3,1,1,Dec 19 2000 12:00AM,Black-capped Chickadee,X
B9597,URN:NatureAlberta:ABATLAS2:9801-GRJA,Perisoreus canadensis,Passeriformes,GOGO Camp to Athabasca River,58.1075,-111.24,2000,6,14,Bob Carroll,6254,,9801,11:00:00,32,0,8,Jun 14 2000 12:00AM,Gray Jay,FL
B9598,URN:NatureAlberta:ABATLAS2:9801-BCCH,Poecile atricapillus,Passeriformes,GOGO Camp to Athabasca River,58.1075,-111.24,2000,6,14,Bob Carroll,6254,,9801,11:00:00,32,0,4,Jun 14 2000 12:00AM,Black-capped Chickadee,FL
B9599,URN:NatureAlberta:ABATLAS2:12264-BCCH,Poecile atricapillus,Passeriformes,Maybelle River Wildland Prov. Park,58.2231,-110.841,2000,6,17,Richard Thomas,9905,uncommon,12264,06:00:00,3,0,1,Jun 17 2000 12:00AM,Black-capped Chickadee,H
B9600,URN:NatureAlberta:ABATLAS2:12264-CAGO,Branta canadensis,Anseriformes,Maybelle River Wildland Prov. Park,58.2231,-110.841,2000,6,17,Richard Thomas,9905,"no nesting geese, only a flock flying N.",12264,06:00:00,3,0,14,Jun 17 2000 12:00AM,Canada Goose,X
B9601,URN:NatureAlberta:ABATLAS2:12264-COLO,Gavia immer,Gaviiformes,Maybelle River Wildland Prov. Park,58.2231,-110.841,2000,6,17,Richard Thomas,9905,uncommon,12264,06:00:00,3,0,1,Jun 17 2000 12:00AM,Common Loon,P
B9602,URN:NatureAlberta:ABATLAS2:12264-GRJA,Perisoreus canadensis,Passeriformes,Maybelle River Wildland Prov. Park,58.2231,-110.841,2000,6,17,Richard Thomas,9905,fairly common,12264,06:00:00,3,0,1,Jun 17 2000 12:00AM,Gray Jay,FL
B9603,URN:NatureAlberta:ABATLAS2:12311-BCCH,Poecile atricapillus,Passeriformes,Banff,51.1667,-115.567,2000,7,19,Lloyd Bennett,9779,,12311,09:00:00,5,2,5,Jul 19 2000 12:00AM,Black-capped Chickadee,H
B9604,URN:NatureAlberta:ABATLAS2:93831-BCCH,Poecile atricapillus,Passeriformes,AMRE005,54.6076,-113.353,2000,6,13,Erin Stephens,9646,,93831,06:00:00,3,0,2,Jun 13 2000 12:00AM,Black-capped Chickadee,H
B9605,URN:NatureAlberta:ABATLAS2:93856-BCCH,Poecile atricapillus,Passeriformes,AMRE010,54.6277,-113.35,2000,6,27,Cindy McCallum,10193,,93856,06:00:00,3,0,1,Jun 27 2000 12:00AM,Black-capped Chickadee,H
B9606,URN:NatureAlberta:ABATLAS2:95494-BCCH,Poecile atricapillus,Passeriformes,QG5,51.0099,-114.075,2000,7,16,Philip J. Cram,9840,,95494,07:30:00,3.5,0,1,Jul 16 2000 12:00AM,Black-capped Chickadee,X
B9607,URN:NatureAlberta:ABATLAS2:95494-CAGO,Branta canadensis,Anseriformes,QG5,51.0099,-114.075,2000,7,16,Philip J. Cram,9840,,95494,07:30:00,3.5,0,1,Jul 16 2000 12:00AM,Canada Goose,X
B9608,URN:NatureAlberta:ABATLAS2:97633-GRJA,Perisoreus canadensis,Passeriformes,Pringle Mountain,51.2656,-114.887,2000,4,3,Coral Grove,10098,,97633,12:00:00,0,0,1,Apr  3 2000 12:00AM,Gray Jay,X
B9609,URN:NatureAlberta:ABATLAS2:97984-GRJA,Perisoreus canadensis,Passeriformes,VU66,57.4274,-111.584,2000,6,12,Peter Balagus,10114,,97984,08:15:00,2.35,0,3,Jun 12 2000 12:00AM,Gray Jay,X
B9610,URN:NatureAlberta:ABATLAS2:97984-BCCH,Poecile atricapillus,Passeriformes,VU66,57.4274,-111.584,2000,6,12,Peter Balagus,10114,,97984,08:15:00,2.35,0,3,Jun 12 2000 12:00AM,Black-capped Chickadee,X
B9611,URN:NatureAlberta:ABATLAS1:J5007-COLO,Gavia immer,Gaviiformes,11UPP13,57.1456,-115.099,1991,6,10,Jim Lange,1798,,J5007,,,0,,Jun 10 1991 -Jun 14 1991 ,Common Loon,H
B9612,URN:NatureAlberta:ABATLAS1:I5079-CAGO,Branta canadensis,Anseriformes,11UMP69,57.6975,-117.587,1991,6,19,Michael Harrison,1359,,I5079,,,1,,Jun 19 1991 -Jun 19 1991 ,Canada Goose,ON
B9613,URN:NatureAlberta:ABATLAS1:J5055-COLO,Gavia immer,Gaviiformes,11UPP60,56.8611,-114.294,1991,6,2,Brian Nicolai,1418,,J5055,,,1,,Jun  2 1988 -Jun  6 1991 ,Common Loon,NE
B9614,URN:NatureAlberta:ABATLAS1:J5037-BCCH,Poecile atricapillus,Passeriformes,12UWV 1,57.8786,-110.916,1991,5,3,Gordon Ashacker,1998,,J5037,,,0,,May  3 1991 -Aug 19 1991 ,Black-capped Chickadee,H
B9615,URN:NatureAlberta:ABATLAS1:J5037-CAGO,Branta canadensis,Anseriformes,12UWV 1,57.8786,-110.916,1991,5,3,Gordon Ashacker,1998,,J5037,,,0,,May  3 1991 -Aug 19 1991 ,Canada Goose,X
B9616,URN:NatureAlberta:ABATLAS1:I5023-BCCH,Poecile atricapillus,Passeriformes,11UNQ90,57.7786,-115.403,1991,6,19,Jim Lange,1798,,I5023,,,0,,Jun 19 1991 -Jun 21 1991 ,Black-capped Chickadee,FL
B9617,URN:NatureAlberta:ABATLAS1:J5007-BCCH,Poecile atricapillus,Passeriformes,11UPP13,57.1456,-115.099,1991,6,10,Jim Lange,1798,,J5007,,,0,,Jun 10 1991 -Jun 14 1991 ,Black-capped Chickadee,H
B9618,URN:NatureAlberta:ABATLAS1:J5061-BCCH,Poecile atricapillus,Passeriformes,12UUU96,57.4175,-112.748,1991,5,31,Mary Payne,2020,,J5061,,,1,,May 31 1991 -Jun  3 1991 ,Black-capped Chickadee,H
B9619,URN:NatureAlberta:ABATLAS1:J5007-GRJA,Perisoreus canadensis,Passeriformes,11UPP13,57.1456,-115.099,1991,6,10,Jim Lange,1798,,J5007,,,0,,Jun 10 1991 -Jun 14 1991 ,Gray Jay,FL
B9620,URN:NatureAlberta:ABATLAS1:J5008-CAGO,Branta canadensis,Anseriformes,11UNP96,57.4194,-115.418,1991,6,15,Jim Lange,1798,,J5008,,,0,,Jun 15 1991 -Jun 17 1991 ,Canada Goose,DD
B9621,URN:NatureAlberta:ABATLAS1:I5023-GRJA,Perisoreus canadensis,Passeriformes,11UNQ90,57.7786,-115.403,1991,6,19,Jim Lange,1798,,I5023,,,0,,Jun 19 1991 -Jun 21 1991 ,Gray Jay,FL
B9622,URN:NatureAlberta:ABATLAS1:I5126-GRJA,Perisoreus canadensis,Passeriformes,11UNQ91,57.8686,-115.399,1991,,,J.p. Bielech,1944,,I5126,,,0,,,Gray Jay,X
B9623,URN:NatureAlberta:ABATLAS1:I5126-COLO,Gavia immer,Gaviiformes,11UNQ91,57.8686,-115.399,1991,,,J.p. Bielech,1944,,I5126,,,0,,,Common Loon,X
B9624,URN:NatureAlberta:ABATLAS1:J5061-COLO,Gavia immer,Gaviiformes,12UUU96,57.4175,-112.748,1991,5,31,Mary Payne,2020,,J5061,,,1,,May 31 1991 -Jun  3 1991 ,Common Loon,P
B9625,URN:NatureAlberta:ABATLAS1:I5048-CAGO,Branta canadensis,Anseriformes,11ULR55,59.1114,-119.532,1991,6,14,Roger Painchaud,1968,,I5048,,,0,,Jun 14 1991 -Jun 14 1991 ,Canada Goose,H
B9626,URN:NatureAlberta:ABATLAS1:J5008-GRJA,Perisoreus canadensis,Passeriformes,11UNP96,57.4194,-115.418,1991,6,15,Jim Lange,1798,,J5008,,,0,,Jun 15 1991 -Jun 17 1991 ,Gray Jay,FL
B9627,URN:NatureAlberta:ABATLAS1:I5034-BCCH,Poecile atricapillus,Passeriformes,11UMQ99,58.5972,-117.086,1991,6,24,Michael Harrison,1359,,I5034,,,1,,Jun 24 1991 -Jun 24 1991 ,Black-capped Chickadee,H
B9628,URN:NatureAlberta:ABATLAS1:I5034-CAGO,Branta canadensis,Anseriformes,11UMQ99,58.5972,-117.086,1991,6,24,Michael Harrison,1359,,I5034,,,1,,Jun 24 1991 -Jun 24 1991 ,Canada Goose,H
B9629,URN:NatureAlberta:ABATLAS1:J5016-BCCH,Poecile atricapillus,Passeriformes,12UVA53,58.9539,-111.782,1991,7,10,Herb Blades,2004,,J5016,,,1,,Jul 10 1991 -Jul 18 1991 ,Black-capped Chickadee,P
B9630,URN:NatureAlberta:ABATLAS1:J5061-GRJA,Perisoreus canadensis,Passeriformes,12UUU96,57.4175,-112.748,1991,5,31,Mary Payne,2020,,J5061,,,1,,May 31 1991 -Jun  3 1991 ,Gray Jay,H
B9631,URN:NatureAlberta:ABATLAS1:I5030-CAGO,Branta canadensis,Anseriformes,11UMP62,57.0689,-117.577,1991,6,17,Michael Harrison,1359,,I5030,,,1,,Jun 17 1991 -Jul 11 1991 ,Canada Goose,H
B9632,URN:NatureAlberta:ABATLAS1:J5016-GRJA,Perisoreus canadensis,Passeriformes,12UVA53,58.9539,-111.782,1991,7,10,Herb Blades,2004,,J5016,,,1,,Jul 10 1991 -Jul 18 1991 ,Gray Jay,P
B9633,URN:NatureAlberta:ABATLAS1:I5128-GRJA,Perisoreus canadensis,Passeriformes,11ULR59,59.47,-119.559,1991,7,11,R.k. Christen,1276,,I5128,,,1,,Jul 11 1991 -Jul 14 1991 ,Gray Jay,H
B9634,URN:NatureAlberta:ABATLAS1:I5083-BCCH,Poecile atricapillus,Passeriformes,11UMP94,57.2497,-117.083,1991,7,9,R.k. Christen,1276,,I5083,,,1,,Jul  9 1991 -Jul 17 1991 ,Black-capped Chickadee,FL
B9635,URN:NatureAlberta:ABATLAS1:I5083-GRJA,Perisoreus canadensis,Passeriformes,11UMP94,57.2497,-117.083,1991,7,9,R.k. Christen,1276,,I5083,,,1,,Jul  9 1991 -Jul 17 1991 ,Gray Jay,T
B9636,URN:NatureAlberta:ABATLAS1:J5016-COLO,Gavia immer,Gaviiformes,12UVA53,58.9539,-111.782,1991,7,10,Herb Blades,2004,,J5016,,,1,,Jul 10 1991 -Jul 18 1991 ,Common Loon,X
B9637,URN:NatureAlberta:ABATLAS1:I5133-GRJA,Perisoreus canadensis,Passeriformes,11UMP65,57.3383,-117.581,1991,7,17,R.l. West,1280,,I5133,,,0,,Jul 17 1991 -Jul 17 1991 ,Gray Jay,H
B9638,URN:NatureAlberta:ABATLAS1:H5071-COLO,Gavia immer,Gaviiformes,12UWQ36,53.8342,-110.468,1991,,,Staff Whitney lakes,1633,,H5071,,,0,,,Common Loon,P
B9639,URN:NatureAlberta:ABATLAS1:J5037-GRJA,Perisoreus canadensis,Passeriformes,12UWV 1,57.8786,-110.916,1991,5,3,Gordon Ashacker,1998,,J5037,,,0,,May  3 1991 -Aug 19 1991 ,Gray Jay,P
B9640,URN:NatureAlberta:ABATLAS1:J5037-COLO,Gavia immer,Gaviiformes,12UWV 1,57.8786,-110.916,1991,5,3,Gordon Ashacker,1998,,J5037,,,0,,May  3 1991 -Aug 19 1991 ,Common Loon,P
B9641,URN:NatureAlberta:ABATLAS1:I5195-BCCH,Poecile atricapillus,Passeriformes,11UMP84,57.2494,-117.249,1991,7,13,Peter Kennedy,1967,,I5195,,,1,,Jul 13 1991 -Jul 14 1991 ,Black-capped Chickadee,FL
B9642,URN:NatureAlberta:ABATLAS1:J5006-GRJA,Perisoreus canadensis,Passeriformes,11UNQ80,57.7808,-115.571,1991,6,18,Jim Lange,1798,,J5006,,,0,,Jun 18 1991 -Jun 20 1991 ,Gray Jay,FL
B9643,URN:NatureAlberta:ABATLAS1:I5024-CAGO,Branta canadensis,Anseriformes,11UNP97,57.5094,-115.414,1991,6,16,Jim Lange,1798,,I5024,,,0,,Jun 16 1991 -Jun 17 1991 ,Canada Goose,P
B9644,URN:NatureAlberta:ABATLAS1:I5174-GRJA,Perisoreus canadensis,Passeriformes,11ULQ57,58.3936,-119.481,1991,7,1,Phil Henderson,1965,,I5174,,,0,,Jul  1 1991 -Jul  2 1991 ,Gray Jay,FL
B9645,URN:NatureAlberta:ABATLAS1:J5006-COLO,Gavia immer,Gaviiformes,11UNQ80,57.7808,-115.571,1991,6,18,Jim Lange,1798,,J5006,,,0,,Jun 18 1991 -Jun 20 1991 ,Common Loon,H
B9646,URN:NatureAlberta:ABATLAS1:I5035-GRJA,Perisoreus canadensis,Passeriformes,11UMR81,58.7764,-117.259,1991,6,25,Michael Harrison,1359,,I5035,,,1,,Jun 25 1991 -Jun 26 1991 ,Gray Jay,FL
B9647,URN:NatureAlberta:ABATLAS1:I5024-BCCH,Poecile atricapillus,Passeriformes,11UNP97,57.5094,-115.414,1991,6,16,Jim Lange,1798,,I5024,,,0,,Jun 16 1991 -Jun 17 1991 ,Black-capped Chickadee,P
B9648,URN:NatureAlberta:ABATLAS1:I5024-GRJA,Perisoreus canadensis,Passeriformes,11UNP97,57.5094,-115.414,1991,6,16,Jim Lange,1798,,I5024,,,0,,Jun 16 1991 -Jun 17 1991 ,Gray Jay,FL
B9649,URN:NatureAlberta:ABATLAS1:J5006-BCCH,Poecile atricapillus,Passeriformes,11UNQ80,57.7808,-115.571,1991,6,18,Jim Lange,1798,,J5006,,,0,,Jun 18 1991 -Jun 20 1991 ,Black-capped Chickadee,H
B9650,URN:NatureAlberta:ABATLAS1:J5006-CAGO,Branta canadensis,Anseriformes,11UNQ80,57.7808,-115.571,1991,6,18,Jim Lange,1798,,J5006,,,0,,Jun 18 1991 -Jun 20 1991 ,Canada Goose,H
B9651,URN:NatureAlberta:ABATLAS1:J5036-CAGO,Branta canadensis,Anseriformes,12UVB14,59.9353,-112.521,1991,6,6,Geoff Holroyd,1223,,J5036,,,0,,Jun  6 1991 -Jun  6 1991 ,Canada Goose,P
B9652,URN:NatureAlberta:ABATLAS1:I5035-BCCH,Poecile atricapillus,Passeriformes,11UMR81,58.7764,-117.259,1991,6,25,Michael Harrison,1359,,I5035,,,1,,Jun 25 1991 -Jun 26 1991 ,Black-capped Chickadee,H
B9653,URN:NatureAlberta:ABATLAS1:J5058-BCCH,Poecile atricapillus,Passeriformes,11UPQ76,58.2928,-114.014,1991,,,Kent Gallie,1949,,J5058,,,0,,,Black-capped Chickadee,H
B9654,URN:NatureAlberta:ABATLAS1:J5058-CAGO,Branta canadensis,Anseriformes,11UPQ76,58.2928,-114.014,1991,,,Kent Gallie,1949,,J5058,,,0,,,Canada Goose,H
B9655,URN:NatureAlberta:ABATLAS1:J5022-COLO,Gavia immer,Gaviiformes,12UWA13,58.9561,-110.739,1991,7,16,Helen Trefrey,1610,,J5022,,,1,,Jul 16 1991 -Jul 16 1991 ,Common Loon,P
B9656,URN:NatureAlberta:ABATLAS1:J5022-GRJA,Perisoreus canadensis,Passeriformes,12UWA13,58.9561,-110.739,1991,7,16,Helen Trefrey,1610,,J5022,,,1,,Jul 16 1991 -Jul 16 1991 ,Gray Jay,FL
B9657,URN:NatureAlberta:ABATLAS1:J5022-BCCH,Poecile atricapillus,Passeriformes,12UWA13,58.9561,-110.739,1991,7,16,Helen Trefrey,1610,,J5022,,,1,,Jul 16 1991 -Jul 16 1991 ,Black-capped Chickadee,H
B9658,URN:NatureAlberta:ABATLAS1:J5062-GRJA,Perisoreus canadensis,Passeriformes,12UWU36,57.4281,-110.417,1991,6,20,Grant Henry,2002,,J5062,,,1,,Jun 20 1991 -Jun 24 1991 ,Gray Jay,H
B9659,URN:NatureAlberta:ABATLAS1:J5062-COLO,Gavia immer,Gaviiformes,12UWU36,57.4281,-110.417,1991,6,20,Grant Henry,2002,,J5062,,,1,,Jun 20 1991 -Jun 24 1991 ,Common Loon,NE
B9660,URN:NatureAlberta:ABATLAS1:I5057-COLO,Gavia immer,Gaviiformes,11UNQ36,58.3264,-116.402,1991,,,Footner Lake forestry,1933,,I5057,,,0,,,Common Loon,ON
B9661,URN:NatureAlberta:ABATLAS1:I5148-CAGO,Branta canadensis,Anseriformes,11ULS50,59.5597,-119.566,1991,5,7,John Richardson,1945,,I5148,,,0,,May  7 1991 -Aug 23 1991 ,Canada Goose,X
B9662,URN:NatureAlberta:ABATLAS1:J5038-COLO,Gavia immer,Gaviiformes,12UWU48,57.6069,-110.247,1991,7,3,Gordon Ashacker,1998,,J5038,,,0,,Jul  3 1991 -Jul  9 1991 ,Common Loon,H
B9663,URN:NatureAlberta:ABATLAS1:G5055-GRJA,Perisoreus canadensis,Passeriformes,11UPK67,53.8989,-114.489,1991,7,11,Terry Thormin,1865,,G5055,,,0,,Jul 11 1991 -Jul 11 1991 ,Gray Jay,H
B9664,URN:NatureAlberta:ABATLAS1:I5148-COLO,Gavia immer,Gaviiformes,11ULS50,59.5597,-119.566,1991,5,7,John Richardson,1945,,I5148,,,0,,May  7 1991 -Aug 23 1991 ,Common Loon,X
B9665,URN:NatureAlberta:ABATLAS1:J5038-BCCH,Poecile atricapillus,Passeriformes,12UWU48,57.6069,-110.247,1991,7,3,Gordon Ashacker,1998,,J5038,,,0,,Jul  3 1991 -Jul  9 1991 ,Black-capped Chickadee,H
B9666,URN:NatureAlberta:ABATLAS1:J5038-GRJA,Perisoreus canadensis,Passeriformes,12UWU48,57.6069,-110.247,1991,7,3,Gordon Ashacker,1998,,J5038,,,0,,Jul  3 1991 -Jul  9 1991 ,Gray Jay,H
B9667,URN:NatureAlberta:ABATLAS1:I5148-GRJA,Perisoreus canadensis,Passeriformes,11ULS50,59.5597,-119.566,1991,5,7,John Richardson,1945,,I5148,,,0,,May  7 1991 -Aug 23 1991 ,Gray Jay,FL
B9668,URN:NatureAlberta:ABATLAS1:J5005-GRJA,Perisoreus canadensis,Passeriformes,12UVV75,58.2372,-111.426,1991,6,17,Al De groot,1718,,J5005,,,3,,Jun 17 1991 -Jun 26 1991 ,Gray Jay,P
B9669,URN:NatureAlberta:ABATLAS1:J5005-BCCH,Poecile atricapillus,Passeriformes,12UVV75,58.2372,-111.426,1991,6,17,Al De groot,1718,,J5005,,,3,,Jun 17 1991 -Jun 26 1991 ,Black-capped Chickadee,H
B9670,URN:NatureAlberta:ABATLAS1:J5005-CAGO,Branta canadensis,Anseriformes,12UVV75,58.2372,-111.426,1991,6,17,Al De groot,1718,,J5005,,,3,,Jun 17 1991 -Jun 26 1991 ,Canada Goose,H
B9671,URN:NatureAlberta:ABATLAS1:F5090-BCCH,Poecile atricapillus,Passeriformes,11UMK47,53.9222,-117.837,1991,8,13,Rick Bonar,1842,,F5090,,,0,,Aug 13 1991 -Aug 14 1991 ,Black-capped Chickadee,FL
B9672,URN:NatureAlberta:ABATLAS1:F5090-CAGO,Branta canadensis,Anseriformes,11UMK47,53.9222,-117.837,1991,8,13,Rick Bonar,1842,,F5090,,,0,,Aug 13 1991 -Aug 14 1991 ,Canada Goose,FL
B9673,URN:NatureAlberta:ABATLAS1:I5136-CAGO,Branta canadensis,Anseriformes,11ULS50,59.5597,-119.566,1991,7,12,R.k. Christen,1276,,I5136,,,1,,Jul 12 1991 -Jul 15 1991 ,Canada Goose,H
B9674,URN:NatureAlberta:ABATLAS1:J5010-GRJA,Perisoreus canadensis,Passeriformes,11UPR10,58.6717,-115.017,1991,6,23,Michael Harrison,1359,,J5010,,,1,,Jun 23 1991 -Jun 23 1991 ,Gray Jay,H
B9675,URN:NatureAlberta:ABATLAS1:J5005-COLO,Gavia immer,Gaviiformes,12UVV75,58.2372,-111.426,1991,6,17,Al De groot,1718,,J5005,,,3,,Jun 17 1991 -Jun 26 1991 ,Common Loon,H
B9676,URN:NatureAlberta:ABATLAS1:I5136-GRJA,Perisoreus canadensis,Passeriformes,11ULS50,59.5597,-119.566,1991,7,12,R.k. Christen,1276,,I5136,,,1,,Jul 12 1991 -Jul 15 1991 ,Gray Jay,T
B9677,URN:NatureAlberta:ABATLAS1:G5055-BCCH,Poecile atricapillus,Passeriformes,11UPK67,53.8989,-114.489,1991,7,11,Terry Thormin,1865,,G5055,,,0,,Jul 11 1991 -Jul 11 1991 ,Black-capped Chickadee,FL
